Depth,Code,Name,isLeaf(최종카테고리),,,,,,,,
3,000600020019,식품 생활 > 건강/의료용품 > 호흡/수면건강용품,0,,,,,,,,
4,0006000200190001,식품 생활 > 건강/의료용품 > 호흡/수면건강용품 > 기타호흡/수면관리용품,1,,,,,,,,
4,0006000200190002,식품 생활 > 건강/의료용품 > 호흡/수면건강용품 > 네블라이저/석션기,1,,,,,,,,
4,0006000200190003,식품 생활 > 건강/의료용품 > 호흡/수면건강용품 > 마스크,1,,,,,,,,
4,0006000200190004,식품 생활 > 건강/의료용품 > 호흡/수면건강용품 > 소음방지귀마개,1,,,,,,,,
4,0006000200190005,식품 생활 > 건강/의료용품 > 호흡/수면건강용품 > 이갈이방지용품,1,,,,,,,,
4,0006000200190006,식품 생활 > 건강/의료용품 > 호흡/수면건강용품 > 캔산소,1,,,,,,,,
4,0006000200190007,식품 생활 > 건강/의료용품 > 호흡/수면건강용품 > 코골이방지용품,1,,,,,,,,
4,0006000200190008,식품 생활 > 건강/의료용품 > 호흡/수면건강용품 > 코세정기,1,,,,,,,,
2,00060003,식품 생활 > 건강식품,0,,,,,,,,
3,000600030001,식품 생활 > 건강식품 > 건강즙,0,,,,,,,,
4,0006000300010001,식품 생활 > 건강식품 > 건강즙 > 기타건강즙,1,,,,,,,,
4,0006000300010002,식품 생활 > 건강식품 > 건강즙 > 마늘즙,1,,,,,,,,
4,0006000300010003,식품 생활 > 건강식품 > 건강즙 > 매실즙,1,,,,,,,,
4,0006000300010004,식품 생활 > 건강식품 > 건강즙 > 배즙,1,,,,,,,,
4,0006000300010005,식품 생활 > 건강식품 > 건강즙 > 복분자즙,1,,,,,,,,
4,0006000300010006,식품 생활 > 건강식품 > 건강즙 > 블루베리즙,1,,,,,,,,
4,0006000300010007,식품 생활 > 건강식품 > 건강즙 > 사과즙,1,,,,,,,,
4,0006000300010008,식품 생활 > 건강식품 > 건강즙 > 석류즙,1,,,,,,,,
4,0006000300010009,식품 생활 > 건강식품 > 건강즙 > 아로니아즙,1,,,,,,,,
4,0006000300010010,식품 생활 > 건강식품 > 건강즙 > 양배추즙,1,,,,,,,,
4,0006000300010011,식품 생활 > 건강식품 > 건강즙 > 양파즙,1,,,,,,,,
4,0006000300010012,식품 생활 > 건강식품 > 건강즙 > 포도즙,1,,,,,,,,
4,0006000300010013,식품 생활 > 건강식품 > 건강즙 > 헛개나무즙,1,,,,,,,,
4,0006000300010014,식품 생활 > 건강식품 > 건강즙 > 호박즙,1,,,,,,,,
3,000600030002,식품 생활 > 건강식품 > 건강환/건강분말,0,,,,,,,,
4,0006000300020001,식품 생활 > 건강식품 > 건강환/건강분말 > 건강분말,1,,,,,,,,
4,0006000300020002,식품 생활 > 건강식품 > 건강환/건강분말 > 건강환/정,1,,,,,,,,
3,000600030003,식품 생활 > 건강식품 > 꿀,0,,,,,,,,
4,0006000300030001,식품 생활 > 건강식품 > 꿀 > 꿀,1,,,,,,,,
4,0006000300030002,식품 생활 > 건강식품 > 꿀 > 벌화분,1,,,,,,,,
3,000600030004,식품 생활 > 건강식품 > 다이어트식품,0,,,,,,,,
4,0006000300040001,식품 생활 > 건강식품 > 다이어트식품 > CLA,1,,,,,,,,
4,0006000300040002,식품 생활 > 건강식품 > 다이어트식품 > 가르시니아,1,,,,,,,,
4,0006000300040003,식품 생활 > 건강식품 > 다이어트식품 > 곤약식품,1,,,,,,,,
4,0006000300040004,식품 생활 > 건강식품 > 다이어트식품 > 기타헬스/다이어트식품,1,,,,,,,,
4,0006000300040005,식품 생활 > 건강식품 > 다이어트식품 > 다이어트바,1,,,,,,,,
4,0006000300040006,식품 생활 > 건강식품 > 다이어트식품 > 다이어트쉐이크,1,,,,,,,,
4,0006000300040007,식품 생활 > 건강식품 > 다이어트식품 > 다이어트차/음료,1,,,,,,,,
4,0006000300040008,식품 생활 > 건강식품 > 다이어트식품 > 식이섬유,1,,,,,,,,
4,0006000300040009,식품 생활 > 건강식품 > 다이어트식품 > 콜라겐,1,,,,,,,,
4,0006000300040010,식품 생활 > 건강식품 > 다이어트식품 > 히알루론산,1,,,,,,,,
3,000600030005,식품 생활 > 건강식품 > 영양제,0,,,,,,,,
4,0006000300050001,식품 생활 > 건강식품 > 영양제 > 감마리놀렌산,1,,,,,,,,
4,0006000300050002,식품 생활 > 건강식품 > 영양제 > 글루코사민,1,,,,,,,,
4,0006000300050003,식품 생활 > 건강식품 > 영양제 > 기타영양제,1,,,,,,,,
4,0006000300050004,식품 생활 > 건강식품 > 영양제 > 로열제리,1,,,,,,,,
4,0006000300050005,식품 생활 > 건강식품 > 영양제 > 루테인,1,,,,,,,,
4,0006000300050006,식품 생활 > 건강식품 > 영양제 > 리프리놀,1,,,,,,,,
4,0006000300050007,식품 생활 > 건강식품 > 영양제 > 마그네슘,1,,,,,,,,
4,0006000300050008,식품 생활 > 건강식품 > 영양제 > 밀크씨슬,1,,,,,,,,
4,0006000300050009,식품 생활 > 건강식품 > 영양제 > 비타민,1,,,,,,,,
4,0006000300050010,식품 생활 > 건강식품 > 영양제 > 스쿠알렌,1,,,,,,,,
4,0006000300050011,식품 생활 > 건강식품 > 영양제 > 스피루리나,1,,,,,,,,
4,0006000300050012,식품 생활 > 건강식품 > 영양제 > 쏘팔메토,1,,,,,,,,
4,0006000300050013,식품 생활 > 건강식품 > 영양제 > 아연,1,,,,,,,,
4,0006000300050014,식품 생활 > 건강식품 > 영양제 > 알로에,1,,,,,,,,
4,0006000300050015,식품 생활 > 건강식품 > 영양제 > 엽산,1,,,,,,,,
4,0006000300050016,식품 생활 > 건강식품 > 영양제 > 오메가3,1,,,,,,,,
4,0006000300050017,식품 생활 > 건강식품 > 영양제 > 유산균,1,,,,,,,,
4,0006000300050018,식품 생활 > 건강식품 > 영양제 > 철분,1,,,,,,,,
4,0006000300050019,식품 생활 > 건강식품 > 영양제 > 초유,1,,,,,,,,
4,0006000300050020,식품 생활 > 건강식품 > 영양제 > 칼슘,1,,,,,,,,
4,0006000300050021,식품 생활 > 건강식품 > 영양제 > 코큐텐,1,,,,,,,,
4,0006000300050022,식품 생활 > 건강식품 > 영양제 > 클로렐라,1,,,,,,,,
4,0006000300050023,식품 생활 > 건강식품 > 영양제 > 프로폴리스,1,,,,,,,,
4,0006000300050024,식품 생활 > 건강식품 > 영양제 > 환자영양식,1,,,,,,,,
3,000600030006,식품 생활 > 건강식품 > 한방재료,0,,,,,,,,
4,0006000300060001,식품 생활 > 건강식품 > 한방재료 > 가시오가피,1,,,,,,,,
4,0006000300060002,식품 생활 > 건강식품 > 한방재료 > 감초,1,,,,,,,,
4,0006000300060003,식품 생활 > 건강식품 > 한방재료 > 계피,1,,,,,,,,
4,0006000300060004,식품 생활 > 건강식품 > 한방재료 > 구기자,1,,,,,,,,
4,0006000300060005,식품 생활 > 건강식품 > 한방재료 > 기타한방재료,1,,,,,,,,
4,0006000300060006,식품 생활 > 건강식품 > 한방재료 > 녹용,1,,,,,,,,
4,0006000300060007,식품 생활 > 건강식품 > 한방재료 > 약용버섯,1,,,,,,,,
4,0006000300060008,식품 생활 > 건강식품 > 한방재료 > 어성초,1,,,,,,,,
4,0006000300060009,식품 생활 > 건강식품 > 한방재료 > 오미자,1,,,,,,,,
4,0006000300060010,식품 생활 > 건강식품 > 한방재료 > 헛개나무,1,,,,,,,,
3,000600030007,식품 생활 > 건강식품 > 홍삼/인삼,0,,,,,,,,
4,0006000300070001,식품 생활 > 건강식품 > 홍삼/인삼 > 건삼,1,,,,,,,,
4,0006000300070002,식품 생활 > 건강식품 > 홍삼/인삼 > 산삼,1,,,,,,,,
4,0006000300070003,식품 생활 > 건강식품 > 홍삼/인삼 > 수삼,1,,,,,,,,
4,0006000300070004,식품 생활 > 건강식품 > 홍삼/인삼 > 홍삼,1,,,,,,,,
2,00060004,식품 생활 > 생필품,0,,,,,,,,
3,000600040001,식품 생활 > 생필품 > 살충제/방충제,0,,,,,,,,
4,0006000400010001,식품 생활 > 생필품 > 살충제/방충제 > 방충제,1,,,,,,,,
4,0006000400010002,식품 생활 > 생필품 > 살충제/방충제 > 살충제,1,,,,,,,,
3,000600040002,식품 생활 > 생필품 > 생리대/성인기저귀,0,,,,,,,,
4,0006000400020001,식품 생활 > 생필품 > 생리대/성인기저귀 > 생리대,1,,,,,,,,
4,0006000400020002,식품 생활 > 생필품 > 생리대/성인기저귀 > 성인기저귀,1,,,,,,,,
3,000600040003,식품 생활 > 생필품 > 세제/세정제,0,,,,,,,,
4,0006000400030001,식품 생활 > 생필품 > 세제/세정제 > 가죽클리너,1,,,,,,,,
4,0006000400030002,식품 생활 > 생필품 > 세제/세정제 > 곰팡이제거제,1,,,,,,,,
4,0006000400030003,식품 생활 > 생필품 > 세제/세정제 > 기타세정제,1,,,,,,,,
4,0006000400030004,식품 생활 > 생필품 > 세제/세정제 > 배수구세정제,1,,,,,,,,
4,0006000400030005,식품 생활 > 생필품 > 세제/세정제 > 베이킹소다/구연산,1,,,,,,,,
4,0006000400030006,식품 생활 > 생필품 > 세제/세정제 > 변기세정제,1,,,,,,,,
4,0006000400030007,식품 생활 > 생필품 > 세제/세정제 > 빨래비누,1,,,,,,,,
4,0006000400030008,식품 생활 > 생필품 > 세제/세정제 > 살균소독제,1,,,,,,,,
4,0006000400030009,식품 생활 > 생필품 > 세제/세정제 > 섬유유연제,1,,,,,,,,
4,0006000400030010,식품 생활 > 생필품 > 세제/세정제 > 세제/세정제세트,1,,,,,,,,
4,0006000400030011,식품 생활 > 생필품 > 세제/세정제 > 세탁보조제,1,,,,,,,,
4,0006000400030012,식품 생활 > 생필품 > 세제/세정제 > 세탁세제,1,,,,,,,,
4,0006000400030013,식품 생활 > 생필품 > 세제/세정제 > 세탁조크리너,1,,,,,,,,
4,0006000400030014,식품 생활 > 생필품 > 세제/세정제 > 식기세척기전용세제,1,,,,,,,,
4,0006000400030015,식품 생활 > 생필품 > 세제/세정제 > 에어컨세정제,1,,,,,,,,
4,0006000400030016,식품 생활 > 생필품 > 세제/세정제 > 욕실세정제,1,,,,,,,,
4,0006000400030017,식품 생활 > 생필품 > 세제/세정제 > 유리세정제,1,,,,,,,,
4,0006000400030018,식품 생활 > 생필품 > 세제/세정제 > 주방세제,1,,,,,,,,
4,0006000400030019,식품 생활 > 생필품 > 세제/세정제 > 표백제,1,,,,,,,,
3,000600040004,식품 생활 > 생필품 > 일회용품,0,,,,,,,,
4,0006000400040001,식품 생활 > 생필품 > 일회용품 > 나무젓가락/일회용수저,1,,,,,,,,
4,0006000400040002,식품 생활 > 생필품 > 일회용품 > 빨대,1,,,,,,,,
4,0006000400040003,식품 생활 > 생필품 > 일회용품 > 일회용용기,1,,,,,,,,
4,0006000400040004,식품 생활 > 생필품 > 일회용품 > 종이컵,1,,,,,,,,
4,0006000400040005,식품 생활 > 생필품 > 일회용품 > 테이크아웃컵,1,,,,,,,,
3,000600040005,식품 생활 > 생필품 > 탈취/방향/제습,0,,,,,,,,
4,0006000400050001,식품 생활 > 생필품 > 탈취/방향/제습 > 공기탈취제,1,,,,,,,,
4,0006000400050002,식품 생활 > 생필품 > 탈취/방향/제습 > 냉장고탈취제,1,,,,,,,,
4,0006000400050003,식품 생활 > 생필품 > 탈취/방향/제습 > 방향제,1,,,,,,,,
4,0006000400050004,식품 생활 > 생필품 > 탈취/방향/제습 > 새집증후군제거제,1,,,,,,,,
4,0006000400050005,식품 생활 > 생필품 > 탈취/방향/제습 > 섬유탈취제,1,,,,,,,,
4,0006000400050006,식품 생활 > 생필품 > 탈취/방향/제습 > 신발탈취제,1,,,,,,,,
4,0006000400050007,식품 생활 > 생필품 > 탈취/방향/제습 > 염화칼슘,1,,,,,,,,
4,0006000400050008,식품 생활 > 생필품 > 탈취/방향/제습 > 옷장탈취제,1,,,,,,,,
4,0006000400050009,식품 생활 > 생필품 > 탈취/방향/제습 > 제습제,1,,,,,,,,
3,000600040006,식품 생활 > 생필품 > 화장지/물티슈,0,,,,,,,,
4,0006000400060001,식품 생활 > 생필품 > 화장지/물티슈 > 냅킨,1,,,,,,,,
4,0006000400060002,식품 생활 > 생필품 > 화장지/물티슈 > 물티슈,1,,,,,,,,
4,0006000400060003,식품 생활 > 생필품 > 화장지/물티슈 > 점보롤,1,,,,,,,,
4,0006000400060004,식품 생활 > 생필품 > 화장지/물티슈 > 키친타월,1,,,,,,,,
4,0006000400060005,식품 생활 > 생필품 > 화장지/물티슈 > 핸드타월,1,,,,,,,,
4,0006000400060006,식품 생활 > 생필품 > 화장지/물티슈 > 화장지,1,,,,,,,,
2,00060005,식품 생활 > 생활용품,0,,,,,,,,
3,000600050001,식품 생활 > 생활용품 > 생활서비스,0,,,,,,,,
4,0006000500010001,식품 생활 > 생활용품 > 생활서비스 > 기타생활서비스,1,,,,,,,,
4,0006000500010002,식품 생활 > 생활용품 > 생활서비스 > 시공/설치서비스,1,,,,,,,,
4,0006000500010003,식품 생활 > 생활용품 > 생활서비스 > 이사서비스,1,,,,,,,,
4,0006000500010004,식품 생활 > 생활용품 > 생활서비스 > 클리닝서비스,1,,,,,,,,
3,000600050002,식품 생활 > 생활용품 > 생활안전용품,0,,,,,,,,
4,0006000500020001,식품 생활 > 생활용품 > 생활안전용품 > 기타생활안전용품,1,,,,,,,,
4,0006000500020002,식품 생활 > 생활용품 > 생활안전용품 > 도어경보기,1,,,,,,,,
4,0006000500020003,식품 생활 > 생활용품 > 생활안전용품 > 도어클로저/스토퍼,1,,,,,,,,
4,0006000500020004,식품 생활 > 생활용품 > 생활안전용품 > 디지털도어락,1,,,,,,,,
4,0006000500020005,식품 생활 > 생활용품 > 생활안전용품 > 방범창/방범용품,1,,,,,,,,
4,0006000500020006,식품 생활 > 생활용품 > 생활안전용품 > 열쇠/자물쇠,1,,,,,,,,
4,0006000500020007,식품 생활 > 생활용품 > 생활안전용품 > 초인종/차임벨,1,,,,,,,,
4,0006000500020008,식품 생활 > 생활용품 > 생활안전용품 > 현관잠금장치,1,,,,,,,,
4,0006000500020009,식품 생활 > 생활용품 > 생활안전용품 > 호신용품,1,,,,,,,,
3,000600050003,식품 생활 > 생활용품 > 생활잡화,0,,,,,,,,
4,0006000500030001,식품 생활 > 생활용품 > 생활잡화 > 기타생활잡화,1,,,,,,,,
4,0006000500030002,식품 생활 > 생활용품 > 생활잡화 > 부채,1,,,,,,,,
4,0006000500030003,식품 생활 > 생활용품 > 생활잡화 > 소음방지용품,1,,,,,,,,
4,0006000500030004,식품 생활 > 생활용품 > 생활잡화 > 쇼핑카트/핸드카트,1,,,,,,,,
4,0006000500030005,식품 생활 > 생활용품 > 생활잡화 > 우산꽂이,1,,,,,,,,
4,0006000500030006,식품 생활 > 생활용품 > 생활잡화 > 장바구니,1,,,,,,,,
4,0006000500030007,식품 생활 > 생활용품 > 생활잡화 > 재떨이/라이터,1,,,,,,,,
4,0006000500030008,식품 생활 > 생활용품 > 생활잡화 > 태극기/깃발,1,,,,,,,,
3,000600050004,식품 생활 > 생활용품 > 샤워기/수전용품,0,,,,,,,,
4,0006000500040001,식품 생활 > 생활용품 > 샤워기/수전용품 > 기타샤워기/수전용품,1,,,,,,,,
4,0006000500040002,식품 생활 > 생활용품 > 샤워기/수전용품 > 샤워기,1,,,,,,,,
4,0006000500040003,식품 생활 > 생활용품 > 샤워기/수전용품 > 샤워기호스,1,,,,,,,,
4,0006000500040004,식품 생활 > 생활용품 > 샤워기/수전용품 > 샤워기홀더,1,,,,,,,,
4,0006000500040005,식품 생활 > 생활용품 > 샤워기/수전용품 > 세면수전,1,,,,,,,,
4,0006000500040006,식품 생활 > 생활용품 > 샤워기/수전용품 > 수도꼭지,1,,,,,,,,
4,0006000500040007,식품 생활 > 생활용품 > 샤워기/수전용품 > 욕실수전,1,,,,,,,,
4,0006000500040008,식품 생활 > 생활용품 > 샤워기/수전용품 > 주방수전,1,,,,,,,,
3,000600050005,식품 생활 > 생활용품 > 선반/행거/진열대,0,,,,,,,,
4,0006000500050001,식품 생활 > 생활용품 > 선반/행거/진열대 > 벽걸이선반/진열대,1,,,,,,,,
4,0006000500050002,식품 생활 > 생활용품 > 선반/행거/진열대 > 선반/행거/진열대용품,1,,,,,,,,
4,0006000500050003,식품 생활 > 생활용품 > 선반/행거/진열대 > 스탠드선반/진열대,1,,,,,,,,
4,0006000500050004,식품 생활 > 생활용품 > 선반/행거/진열대 > 압축봉,1,,,,,,,,
4,0006000500050005,식품 생활 > 생활용품 > 선반/행거/진열대 > 압축선반,1,,,,,,,,
4,0006000500050006,식품 생활 > 생활용품 > 선반/행거/진열대 > 이동식선반/진열대,1,,,,,,,,
4,0006000500050007,식품 생활 > 생활용품 > 선반/행거/진열대 > 행거,1,,,,,,,,
3,000600050006,식품 생활 > 생활용품 > 세탁용품,0,,,,,,,,
4,0006000500060001,식품 생활 > 생활용품 > 세탁용품 > 기타세탁용품,1,,,,,,,,
4,0006000500060002,식품 생활 > 생활용품 > 세탁용품 > 다리미판,1,,,,,,,,
4,0006000500060003,식품 생활 > 생활용품 > 세탁용품 > 빨래건조대,1,,,,,,,,
4,0006000500060004,식품 생활 > 생활용품 > 세탁용품 > 빨래바구니,1,,,,,,,,
4,0006000500060005,식품 생활 > 생활용품 > 세탁용품 > 빨래삶통,1,,,,,,,,
4,0006000500060006,식품 생활 > 생활용품 > 세탁용품 > 빨래줄,1,,,,,,,,
4,0006000500060007,식품 생활 > 생활용품 > 세탁용품 > 빨래집게,1,,,,,,,,
4,0006000500060008,식품 생활 > 생활용품 > 세탁용품 > 빨래판,1,,,,,,,,
4,0006000500060009,식품 생활 > 생활용품 > 세탁용품 > 세제케이스,1,,,,,,,,
4,0006000500060010,식품 생활 > 생활용품 > 세탁용품 > 세탁기거름망,1,,,,,,,,
4,0006000500060011,식품 생활 > 생활용품 > 세탁용품 > 세탁망/세탁볼,1,,,,,,,,
4,0006000500060012,식품 생활 > 생활용품 > 세탁용품 > 세탁솔,1,,,,,,,,
3,000600050007,식품 생활 > 생활용품 > 수납/정리용품,0,,,,,,,,
4,0006000500070001,식품 생활 > 생활용품 > 수납/정리용품 > 기타수납/정리용품,1,,,,,,,,
4,0006000500070002,식품 생활 > 생활용품 > 수납/정리용품 > 마네킹,1,,,,,,,,
4,0006000500070003,식품 생활 > 생활용품 > 수납/정리용품 > 바구니/바스켓,1,,,,,,,,
4,0006000500070004,식품 생활 > 생활용품 > 수납/정리용품 > 비키니옷장,1,,,,,,,,
4,0006000500070005,식품 생활 > 생활용품 > 수납/정리용품 > 소품걸이,1,,,,,,,,
4,0006000500070006,식품 생활 > 생활용품 > 수납/정리용품 > 수납정리함,1,,,,,,,,
4,0006000500070007,식품 생활 > 생활용품 > 수납/정리용품 > 압축팩,1,,,,,,,,
4,0006000500070008,식품 생활 > 생활용품 > 수납/정리용품 > 옷걸이,1,,,,,,,,
4,0006000500070009,식품 생활 > 생활용품 > 수납/정리용품 > 옷커버,1,,,,,,,,
4,0006000500070010,식품 생활 > 생활용품 > 수납/정리용품 > 후크/걸이용품,1,,,,,,,,
3,000600050008,식품 생활 > 생활용품 > 시즌용품,0,,,,,,,,
4,0006000500080001,식품 생활 > 생활용품 > 시즌용품 > 기타시즌용품,1,,,,,,,,
4,0006000500080002,식품 생활 > 생활용품 > 시즌용품 > 난방텐트,1,,,,,,,,
